queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action	batch_id	review_priority	source_review_role	shards	queries	source_path	source_line
BTR-00358	LIMEN-SIGNAL-F30B633687C88EC8	candidate_for_parent_source_extraction	English auto-translation from Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government - Octobox Anonymisation	Gap-map row points to a concrete Dutch algorithm-register record; auto-translation and reuse terms remain unresolved.	parent-source/record-surface only; no translated-content factual claim	extract original Dutch record and rights terms before case-level review	20260616T122957Z-lane2-e10076e4	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-gap-map-v0.2.csv	8
BTR-00367	LIMEN-SIGNAL-FA956471C1DFAA87	candidate_for_parent_source_extraction	English auto-translation from Dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government - Datamask	Concrete Dutch algorithm-register record with automated-decision-related text, but it is auto-translated and registry-artifact derived.	parent-source/record-surface only; no automated-decision, risk, or rights claim	extract original Dutch record before any edge-case evaluation	20260616T122957Z-lane2-e10076e4	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	automated decision	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T204009Z/tables/registry-gap-map-v0.2.csv	10
BTR-00787	LIMEN-SIGNAL-7E58711BA05A4544	candidate_for_parent_source_extraction	English auto-translation from Dutch	https://algoritmes.overheid.nl/en/algoritme/15583895	Module to screen for language bias	Accession-only local row explicitly names a language-bias screening module but lacks record-level text.	candidate extraction lead only; no truth, deployment, legality, safety, compliance, prevalence, or ranking claim	Extract/verify parent Dutch register record locally before any LIMEN claim.	20260618T132345Z-lane2-73c19dee	P1_official_or_regulator_review	translation_sensitive_register_record	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260618T033625Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv	62
BTR-00373	LIMEN-SIGNAL-01246E68C2DAC4CF	candidate_for_parent_source_extraction	es reviewed from local official-source metadata	https://spdp.gob.ec/wp-content/uploads/2026/02/ResolIA.pdf	Resolución Nº SPDP-SPD-2026-0009-R - Superintendencia de Protección de Datos Personales	Local official regulator row explicitly describes AI personal-data lifecycle controls; good extraction candidate but not a legal finding.	official-source surface and local metadata summary only	Extract original Spanish clauses with citations before any case-level or legal-duty claim.	20260616T123224Z-lane1-12b72a75	P2_article_relevance_review	named_official_source_non_english	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv	197
BTR-00376	LIMEN-SIGNAL-02A0B66582AFE1E8	candidate_for_parent_source_extraction	de reviewed from local metadata	https://www.bundesnetzagentur.de/DE/Fachthemen/Digitales/KI/5_Innovationen/start.html	KI-Reallabore, Bundesnetzagentur	German regulator page explicitly addresses AI regulatory sandboxes and deadline context, but not full operational proof.	official-source surface and deadline-context only	Extract German text for sandbox-policy parent source; avoid operational-status claim.	20260616T123224Z-lane1-12b72a75	P2_article_relevance_review	named_official_source_non_english	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv	7
BTR-00379	LIMEN-SIGNAL-03FD1A6097E0F442	candidate_for_parent_source_extraction	th reviewed from local title/snippet metadata	https://www.etda.or.th/th/pr-news/AI_Gov_Anual.aspx	ETDA Generative AI Governance Guideline for Organizations	Thai ETDA guidance page is an official governance source surface; local metadata supports guidance context only.	official guidance source-surface and vocabulary context only	Translate targeted Thai excerpts for parent-source extraction; avoid policy-effect claims.	20260616T123224Z-lane1-12b72a75	P2_article_relevance_review	multilingual_official_source	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southeast-asian-language-history.jsonl	152
BTR-00381	LIMEN-SIGNAL-04E58F03859CFADC	candidate_for_parent_source_extraction	nl reviewed via local English auto-translation warning	https://algoritmes.overheid.nl/en	The Algorithm Register of the Dutch government	Dutch government algorithm-register home is a direct public register surface with explicit auto-translation warning.	register parent-source existence and translation caveat only	Extract parent-source metadata and retain warning that English descriptions are auto-translated.	20260616T123224Z-lane1-12b72a75	P2_article_relevance_review	multilingual_official_source	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/dutch-belgian-language-history.jsonl	53
BTR-00382	LIMEN-SIGNAL-06D2AC3FF4D758DB	candidate_for_parent_source_extraction	fi reviewed from local translated fact row	https://www.kela.fi/tekoalyrekisteri	Kelan tekoälyrekisteri ja vastuullisen tekoälyn käytön periaatteet	Finnish AI register row names Kela/Kanta chatbots and implementation service, but local fact is translation-sensitive.	source-surface and implementation-evidence candidate only	Review Finnish register excerpt before using chatbot capability or vendor details.	20260616T123224Z-lane1-12b72a75	P2_article_relevance_review	non_english_direct_surface	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/exports/eu-agent-atlas-facts-v0.1.csv	35
BTR-00385	LIMEN-SIGNAL-07DDCD569C2E6299	candidate_for_parent_source_extraction	pt	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	ANPD sandbox regulatório: Por que Inteligência Artificial?	Portuguese ANPD page explicitly says ANPD chose to conduct a regulatory sandbox in the scope of machine-learning AI; useful source surface, not an incident or legal finding.	official source-surface and bounded sandbox-topic extraction only	extract only source-surface facts and retain translation warning	20260616T123346Z-lane3-8b615968	P2_article_relevance_review	non_english_direct_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/spanish-portuguese-language-latest.jsonl	1
BTR-00387	LIMEN-SIGNAL-0815BF8AD1C774A4	candidate_for_parent_source_extraction	sv	https://www.regeringen.ax/sites/default/files/attachments/page/LFxx20252026_280126_rem.pdf	Lagförslag om landskapslag om tillsyn över artificiell intelligens	Swedish Åland draft bill surface names AI Act mechanisms including certificates, corrective measures and sandbox reports; draft status blocks operational claim.	draft-law source-surface and candidate extraction only	extract draft-status source notes; require human/legal review before any score or case claim	20260616T123346Z-lane3-8b615968	P2_article_relevance_review	non_english_direct_surface	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	92
BTR-00397	LIMEN-SIGNAL-10C9B6DE77A36611	candidate_for_parent_source_extraction	no	https://www.digdir.no/kunstig-intelligens/anskaffelse-av-generativ-ki/7546	Anskaffelse av generativ KI	Norwegian Digdir procurement guidance explicitly names logging, audit, C2PA/content credentials, watermarking, detection, source verification, license scanning and DLP.	official procurement-guidance source extraction only; no compliance or effectiveness claim	extract bounded procurement/control vocabulary with translation warning	20260616T123346Z-lane3-8b615968	P2_article_relevance_review	translation_sensitive_official_surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	753
BTR-00399	LIMEN-SIGNAL-112B0E731D0ABB25	candidate_for_parent_source_extraction	et	https://www.kratid.ee/algoritm-ulevaade	Kratid: algoritmide ja tehisintellekti kasutuse ülevaade	Estonian Kratid page explicitly describes mapping AI and algorithm use; good candidate for structured source-surface extraction, not prevalence/ranking.	public algorithm/AI overview source extraction only	extract register/overview structure and preserve original-language provenance	20260616T123346Z-lane3-8b615968	P2_article_relevance_review	translation_sensitive_official_surface	public-sector	AI register	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/estonian-baltic-language-latest.jsonl	2
BTR-00405	LIMEN-SIGNAL-192A4B53AF4F28C7	candidate_for_parent_source_extraction	th	https://www.etda.or.th/th/pr-news/AI_Gov_Anual.aspx	ดีอี จับมือ ETDA ประกาศ Guideline ใหม่! “แนวทางประยุกต์ใช้ Generative AI อย่างมีธรรมาภิบาลสำหรับองค์ - สพธอ.	Thai ETDA generative-AI governance guideline page is official and locally captured; source is suitable for bounded parent-source extraction.	translation-sensitive guidance surface only; no substantive policy claim from machine translation	extract title/locator/provenance with Thai-capable review before any claim use	20260616T123455Z-lane1-08190e52	P2_article_relevance_review	translation_sensitive_official_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southeast-asian-language-records.jsonl	165
BTR-00407	LIMEN-SIGNAL-1B588514658CAFF5	candidate_for_parent_source_extraction	el	https://ai.gov.gr/artificial-intelligence/	Τεχνητή Νοημοσύνη | Ειδική Γραμματεία Τεχνητής Νοημοσύνης και Διακυβέρνησης Δεδομένων	Greek ai.gov.gr page is an official AI/governance surface with local Greek source text and public-administration term hits.	translation-sensitive government AI policy surface only; no legal/policy finding	extract canonical source metadata with Greek-capable review	20260616T123455Z-lane1-08190e52	P2_article_relevance_review	translation_sensitive_official_source	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southern-europe-language-latest.jsonl	2
BTR-00408	LIMEN-SIGNAL-1BAC182C1128C7B0	candidate_for_parent_source_extraction	pt	https://www.gov.br/anpd/pt-br/assuntos/noticias/publicado-edital-para-participacao-em-sandbox-regulatorio-em-inteligencia-artificial	ANPD publica edital para participação em sandbox regulatório experimental em inteligência artificial	Portuguese ANPD page explicitly names an AI regulatory sandbox notice in local captured text.	translation-sensitive sandbox source surface only; no legal or compliance finding	queue parent-source extraction with Portuguese review of exact ANPD wording	20260616T123455Z-lane1-08190e52	P2_article_relevance_review	translation_sensitive_official_source	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/global-south-brazil-latest.jsonl	3
BTR-00409	LIMEN-SIGNAL-1C4FE8CD766CA602	candidate_for_parent_source_extraction	es	https://www.gob.pe/institucion/pcm/noticias/1243553-gobierno-aprobo-el-reglamento-de-la-ley-que-promueve-el-uso-de-la-inteligencia-artificial	Presidencia del Consejo de Ministros — Gobierno aprobó el Reglamento de la Ley que promueve el uso de la Inteligencia Artificial	Spanish PCM gob.pe news row explicitly names regulation of Peru AI law; support remains official-news surface.	official news surface only; Spanish wording unresolved; no legal finding	extract as secondary/official-news source with Spanish review	20260616T123455Z-lane1-08190e52	P2_article_relevance_review	official_government_news	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv	249
BTR-00412	LIMEN-SIGNAL-1E8DCC3559A178E5	candidate_for_parent_source_extraction	da	https://www.datatilsynet.dk/regler-og-vejledning/kunstig-intelligens	Kunstig intelligens	Danish Datatilsynet AI page is an official regulator AI hub; local metadata flags sandbox/public-sector guidance relevance.	translation-sensitive regulator surface only; no Article 57, sandbox-operation, or compliance finding	extract canonical source surface with Danish-capable review	20260616T123455Z-lane1-08190e52	P2_article_relevance_review	translation_sensitive_direct_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/nordic-language-history.jsonl	1
