row_id	signal_id	translation_review_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
TH-00177	LIMEN-SIGNAL-5A4C3F34C0C3691E	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government	Derived public-ai-registry artifact with Dutch Algorithm Register auto-translation context; route upstream/deduplicate rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	Deduplicate against public-ai-registry and, if needed, perform original Dutch source review upstream.
TH-00180	LIMEN-SIGNAL-5B738EA7DE327D2E	translation_source_reviewed	English	/srv/tyche/projects/limen-ai-edge-case-atlas/results/authoritative-scout/authoritative-jurisdiction-language-depth-register-v0.1.tsv:9	FCC/Lingo Telecom authoritative core row	Local authoritative register row has named FCC source IDs and English language; no translation upgrade needed.	translation-safe source review only; no legal or policy conclusion from machine translation	hold/reuse only within existing authoritative-core ceiling
TH-00181	LIMEN-SIGNAL-5B9980C9E6B10147	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/931	Algorithm Register of the Dutch government	Derived public-ai-registry artifact with Dutch Algorithm Register auto-translation context; route upstream/deduplicate rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	Deduplicate against public-ai-registry and, if needed, perform original Dutch source review upstream.
TH-00183	LIMEN-SIGNAL-5D2766B336AAF794	reject_noise	language_not_resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050050Z/manuscript.tex:33	Tyche Thesis Atlas manuscript prose	Internal manuscript sentence repeats corpus description rather than naming an external source.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from translation queue
TH-00193	LIMEN-SIGNAL-630C5E9487AA9D20	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government	Derived public-ai-registry artifact with Dutch Algorithm Register auto-translation context; route upstream/deduplicate rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	Deduplicate against public-ai-registry and, if needed, perform original Dutch source review upstream.
TH-00199	LIMEN-SIGNAL-67C1B13A17AA42ED	translation_source_reviewed	en	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	Singapore MAS fintech regulatory sandbox	Atlas source ledger records named MAS URL as English/maintenance negative source-health result.	translation-safe source review only; no legal or policy conclusion from machine translation	keep as source-health negative comparator; do not promote as substantive sandbox evidence
TH-00200	LIMEN-SIGNAL-67E185F1E79033CF	reject_noise	estonian	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/papers/01-estonia-sandbox-evidence-infrastructure-v0.4-readable-draft.md:109	internal thesis synthesis paragraph on AI evidence package	Internal thesis synthesis/translation note with no bounded original-language source surface.	translation-safe source review only; no legal or policy conclusion from machine translation	Do not promote; replace with specific Estonian source locator if needed.
TH-00201	LIMEN-SIGNAL-69C88D2419444973	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Data-lane duplicate has named official PDF, but no local source body due fetch failure.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate with current MOITT PDF lead, then extract one canonical copy.
TH-00206	LIMEN-SIGNAL-6DAEEB3D8D8862E0	candidate_for_url_extraction	en	https://aiweek.pakistan.gov.pk/about	Pakistan official Indus AI Week platform	Named official programme URL exists, but local fetch failed with network unreachable.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract/capture the AI Week page before review.
TH-00212	LIMEN-SIGNAL-71827233DCC238BD	cross_project_duplicate	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24 / Corte Constitucional de Colombia	GAIA submission digest duplicate of the Spanish PretorIA/T-323 source.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate against GAIA PretorIA/T-323 source record.
TH-00214	LIMEN-SIGNAL-72A75A21F7E59A93	candidate_for_url_extraction	tr	https://tubitak.gov.tr/en/kurumsal/yapay-zeka/yapay-zeka-politika-belgesi	TÜBİTAK Artificial Intelligence Policy	Data-lane duplicate has named Turkish source URL, but local fetch timed out.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate TÜBİTAK leads, then extract one canonical copy.
TH-00217	LIMEN-SIGNAL-74055C5CFE0C3E1A	cross_project_duplicate	en	https://ico.org.uk/for-organisations/advice-and-services/regulatory-sandbox/	UK ICO Regulatory Sandbox	Duplicate Atlas source-ledger entry for ICO page already reviewed at TH-00147.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00147 source-review record
TH-00218	LIMEN-SIGNAL-743034957BDD13E4	candidate_for_url_extraction	en	https://moc.gov.gh/2026/04/24/ghana-launches-national-ai-strategy-to-drive-digital-transformation-and-economic-growth/	Ghana launches National AI Strategy	Snapshot duplicate has named official English URL, but fetch timed out and no text is local.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Deduplicate Ghana leads, then extract one canonical copy.
TH-00223	LIMEN-SIGNAL-77CC0359C837A60E	needs_original_language_source	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json:4412	Pallas world-readiness overview summary row	Language and jurisdiction source are unresolved; summary is aggregate first-pass gap prose without a named original-language locator.	translation-safe source review only; no legal or policy conclusion from machine translation	recover jurisdiction/language and named official source rows before translation review
TH-00226	LIMEN-SIGNAL-796534D9FBD3F970	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government	Derived public-ai-registry artifact with Dutch Algorithm Register auto-translation context; route upstream/deduplicate rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	Deduplicate against public-ai-registry and, if needed, perform original Dutch source review upstream.
TH-00228	LIMEN-SIGNAL-7AB676C93BCF3347	cross_project_duplicate	en	https://ico.org.uk/for-organisations/advice-and-services/regulatory-sandbox/	UK ICO Regulatory Sandbox	Staged package source-ledger duplicate of ICO source reviewed at TH-00147.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate into TH-00147 source-review record
TH-00233	LIMEN-SIGNAL-7C6B04B767016DEE	translation_source_reviewed	finnish/english	https://ai.hel.fi/en/	City of Helsinki AI principles	Named municipal Helsinki AI transparency surface and local source-pack row are enough for bounded source-surface review.	translation-safe source review only; no legal or policy conclusion from machine translation	Keep as municipal transparency context only; do not treat as national register.
TH-00255	LIMEN-SIGNAL-885A7722E62A64D3	cross_project_duplicate	dutch	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-020/source-role-rights-overlay-v0.1.csv:6	Algorithm Register of the Dutch government	Derived public-ai-registry artifact with Dutch Algorithm Register auto-translation context; route upstream/deduplicate rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	Deduplicate against public-ai-registry and, if needed, perform original Dutch source review upstream.
TH-00259	LIMEN-SIGNAL-8B68660EBA4471B4	cross_project_duplicate	korean	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-006/pilot-review-packets-v0.1.csv:5	South Korea pilot review packet	Pallas pilot-packet metadata is a derived bridge/review artifact, not an original Korean source surface.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to the Pallas/GAIA packet and replace with exact Korean source locators if needed.
TH-00266	LIMEN-SIGNAL-903976120A414116	machine_translation_hold	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json:5933	Pallas confidence-burden summary	Aggregated English summary lacks original-language source URLs and is not itself a reviewable source.	translation-safe source review only; no legal or policy conclusion from machine translation	Hold until exact government/source URLs behind the summary are extracted.
TH-00271	LIMEN-SIGNAL-924BEB455D0C7BF5	candidate_for_url_extraction	en	https://hukoomi.gov.qa/en/news/mcit-launches-the-national-digital-authentication-and-trust-services-strategy-2024-2026	Qatar National Digital Authentication and Trust Services Strategy 2024-2026	Named official English strategy URL exists, but local fetch returned 403 and no text.	translation/source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract/capture the Hukoomi page before review.
TH-00276	LIMEN-SIGNAL-94F923C3A8D72220	reject_noise	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-019/negative-source-search-ledger-template-v0.1.json:78	negative-source-search ledger template	Template-pending bounded_search_scope text is workflow metadata, not a source document.	translation-safe source review only; no legal or policy conclusion from machine translation	Do not promote; wait for a completed ledger row with named source locators.
TH-00291	LIMEN-SIGNAL-9A030904C1596186	cross_project_duplicate	Dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government	Derived public-ai-registry record/table with named Dutch Algorithm Register locator and English auto-translation; deduplicate upstream.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry translation/source review or deduplication; do not promote as a LIMEN-reviewed source.
TH-00300	LIMEN-SIGNAL-A12F1C56EB58C288	cross_project_duplicate	chinese	https://www.cac.gov.cn/2022-12/11/c_1672221949318230.htm	Provisions on the Administration of Deep Synthesis Internet Information Services (CAC)	Repeated GAIA Chinese law-context artifact for same CAC deep-synthesis provisions; upstream human translation/source review needed.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA law-to-evidence row and keep only one canonical CAC locator.
