row_id	signal_id	promotion_gate	promotion_priority	source_surface_class	source_review_role	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	required_hardening_step	forbidden_overread
SRPH-01061	LIMEN-SIGNAL-93C65A3836352295	needs_named_url_extraction	P3	regulator_or_public_authority	direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14604	"<p class=""oj-normal"">that procedures, processes and administrative requirements for application, selection, participation and exiting the AI regulatory sandbox are simple, easily intelligible, and clearly communicated in order to facilitate"	Names a concrete official regulatory or legal source surface suitable for bounded source-surface review.	source-surface existence only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01062	LIMEN-SIGNAL-97027FD598915C20	needs_named_url_extraction	P3	regulator_or_public_authority	direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14534	"<p class=""oj-normal"">that AI regulatory sandboxes allow broad and equal access and keep up with demand for participation; providers and prospective providers may also submit applications in partnerships with deployers and other relevant thi"	Names a concrete official regulatory or legal source surface suitable for bounded source-surface review.	source-surface existence only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01063	LIMEN-SIGNAL-9ABD368C883A9E5D	needs_named_url_extraction	P3	regulator_or_public_authority	direct official/legal text surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14651	"<p class=""oj-normal"">1. In the AI regulatory sandbox, personal data lawfully collected for other purposes may be processed solely for the purpose of developing, training and testing certain AI systems in the sandbox when all of the followin"	EUR-Lex AI Act HTML snapshot is itself a direct official legal source surface	bounded source-surface existence only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01064	LIMEN-SIGNAL-9C3966923E3E1D8D	needs_named_url_extraction	P3	regulator_or_public_authority	direct official/legal text surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14876	"<p class=""oj-normal"">1. Testing of high-risk AI systems in real world conditions outside AI regulatory sandboxes may be conducted by providers or prospective providers of high-risk AI systems listed in Annex III, in accordance with this Art"	EUR-Lex AI Act HTML snapshot is itself a direct official legal source surface	bounded source-surface existence only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01065	LIMEN-SIGNAL-A0431D0B9F071A55	needs_named_url_extraction	P3	regulator_or_public_authority	official_or_institutional_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14873	"<p class=""oj-sti-art"">Testing of high-risk AI systems in real world conditions outside AI regulatory sandboxes</p>"	Local metadata names a concrete direct source surface suitable for bounded review.	must resolve the underlying source before any reviewed example or paper claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01066	LIMEN-SIGNAL-A23B4DBD1681D81B	needs_named_url_extraction	P3	regulator_or_public_authority	official_or_institutional_source_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-international-20260603T133212Z	3320	"title: ""Communications Authority of Kenya regulatory sandbox"","	Seed names Communications Authority of Kenya regulatory sandbox surface.	surface-level existence/posture only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01067	LIMEN-SIGNAL-A46A4FF4D0A6DE84	needs_named_url_extraction	P3	regulator_or_public_authority	official_eu_law_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14548	"<p class=""oj-normal"">that the detailed arrangements for, and conditions concerning AI regulatory sandboxes support, to the best extent possible, flexibility for national competent authorities to establish and operate their AI regulatory san"	Local EUR-Lex snapshot is itself a concrete official legal source surface.	source surface exists locally as named; no substantive incident, legality, compliance, safety, deployment, prevalence, or ranking claim.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01068	LIMEN-SIGNAL-A60449F486E07FF7	needs_named_url_extraction	P3	regulator_or_public_authority	official_named_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/06/066b271978d9b786e8b56fab.html	319	"<p class="""" data-start=""3159"" data-end=""3429"">The goal is to integrate the Experimentation Framework into Estonian legislation in 2026, including the first establishment of sector-specific regulatory sandboxes. This project is led by the Mi"	Local cached page shows a concrete official experimentation-framework/sandbox surface.	Surface existence only; no truth/compliance/prevalence inference.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01069	LIMEN-SIGNAL-B10993197C431956	needs_named_url_extraction	P3	regulator_or_public_authority	official_sandbox_page	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z	4108	"title: ""Communications Authority of Kenya regulatory sandbox"","	Named Kenya sandbox page is a concrete direct source surface.	Existence of named source surface only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01070	LIMEN-SIGNAL-B65CD4F13F471657	needs_named_url_extraction	P3	regulator_or_public_authority	concrete_named_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	6536	"<p class=""oj-normal"">This Regulation should support innovation, should respect freedom of science, and should not undermine research and development activity. It is therefore necessary to exclude from its scope AI systems and models specifi"	EUR-Lex EU AI Act page is a named official legal surface suitable for bounded review.	surface existence only; no incident/compliance/prevalence claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01071	LIMEN-SIGNAL-C3E139ECCC80EAEE	needs_named_url_extraction	P3	regulator_or_public_authority	official_government_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_COUNTRY_SCORE_DELTA.csv	84	JP,I03,3,H,3,H,Official Cabinet Secretariat regulatory sandbox portal remains strong public evidence for sandbox infrastructure; no stronger AI-specific replacement needed for this hardening pass.,false,jp-source-hardening	row names the official Cabinet Secretariat regulatory sandbox portal as the concrete surface	source-surface existence only; do not infer truth, legality, safety, compliance, prevalence, or ranking	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01072	LIMEN-SIGNAL-C469EFBE9BD434AE	needs_named_url_extraction	P3	regulator_or_public_authority	official_legal_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14345	"<p class=""oj-normal"">4. Member States shall ensure that the competent authorities referred to in paragraphs 1 and 2 allocate sufficient resources to comply with this Article effectively and in a timely manner. Where appropriate, national co"	EUR-Lex HTML names a concrete official legal surface.	source-surface existence only; no legal/compliance inference	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
