queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action	batch_id	review_priority	source_review_role	shards	queries	source_path	source_line
BPSE-00178	LIMEN-SIGNAL-F9AD296588FEE1C6	country_gap_no_parent_source		PALLAS country index row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:132	Country index summarizes review status and does not expose a named sandbox parent URL.	index/gap placeholder only	Return to source pack if a concrete source is needed.	20260616T120552Z-lane8-1b6a9f86	P1_official_or_regulator_review	index_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	132
BPSE-00180	LIMEN-SIGNAL-FA7638B2ED00E133	country_gap_no_parent_source		Algeria review-load summary	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv:38	Review-load row summarizes negative sandbox checks and does not expose one parent source URL.	review-load gap summary only; no direct-source claim	Use detailed DZ source ledger only if a specific parent source is selected.	20260616T120552Z-lane8-1b6a9f86	P1_official_or_regulator_review	review_load_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv	38
BPSE-00184	LIMEN-SIGNAL-FFB00BBDA22214C6	country_gap_no_parent_source		Hungary I08 indicator wrapper	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:8189	Cited JSON indicator row is only a score/label surface and exposes no I08 parent URL.	indicator wrapper only; no direct-source claim	Extract from a named HU source-pack row before promotion.	20260616T120552Z-lane8-1b6a9f86	P1_official_or_regulator_review	wrapper/proxy artifact	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	8189
BPSE-00187	LIMEN-SIGNAL-0024864383C32241	country_gap_no_parent_source		Bolivia research queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:18	Research-queue row is a country/topic gap prompt, not a concrete source.	country gap placeholder only	Do not promote; source extraction must start from adjacent source pack.	20260616T120552Z-lane8-1b6a9f86	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	18
BPSE-00188	LIMEN-SIGNAL-008901EC02C0D766	country_gap_no_parent_source		Country index placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:34	Country index row is an aggregate observability surface without a parent source URL.	country/index gap placeholder only	Do not promote; find a named source separately.	20260616T120552Z-lane8-1b6a9f86	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	34
BPSE-00189	LIMEN-SIGNAL-00A0B2CEF05DBC7B	country_gap_no_parent_source		Country profile placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:2025	Country profile row names a topic gap but not a concrete parent source URL.	country/profile gap placeholder only	Do not promote; extract named source from source pack first.	20260616T120552Z-lane8-1b6a9f86	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	2025
BPSE-00190	LIMEN-SIGNAL-00A120FABA48026D	country_gap_no_parent_source		Research queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:11	Research-queue row is a query bundle and has no direct parent source URL.	country gap placeholder only	Do not promote; source extraction must start from source-pack material.	20260616T120552Z-lane8-1b6a9f86	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	11
BPSE-00191	LIMEN-SIGNAL-00ADFA4035269185	country_gap_no_parent_source		Country index placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:120	Country index row summarizes status and exposes no named algorithm-register parent source.	country/index gap placeholder only	Do not promote; find a named source separately.	20260616T120552Z-lane8-1b6a9f86	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	120
BPSE-00192	LIMEN-SIGNAL-00F9BAD7C33BD4B7	country_gap_no_parent_source		Mayotte research queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:25	Research-queue row is a country/topic gap prompt, not a concrete source.	country gap placeholder only	Do not promote; source extraction must start from adjacent source pack.	20260616T120552Z-lane8-1b6a9f86	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	25
BPSE-00193	LIMEN-SIGNAL-015F0ABD0ED57672	country_gap_no_parent_source		Honduras country profile	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:104	Country-index profile names a gap/source examples but no concrete parent URL in row context.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	Use local source-refresh/ledger review before any promotion.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	104
BPSE-00194	LIMEN-SIGNAL-0167E7A9864841B7	country_gap_no_parent_source		Laos research-queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:19	Research queue row lists focus queries and preferred source types only.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	Find a named official source in a local source pack before review.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	19
BPSE-00195	LIMEN-SIGNAL-016CB08B5F438FA8	country_gap_no_parent_source		Curaçao research-queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:32	Research queue row lists focus queries and preferred source types only.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	Find a named official source in a local source pack before review.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	32
BPSE-00197	LIMEN-SIGNAL-01C5C5A4663D5A58	country_gap_no_parent_source		San Marino country profile	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:125	Country-index profile/source examples do not expose a concrete algorithm-register parent URL in row context.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	Use local source-refresh/ledger review before any promotion.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	125
BPSE-00199	LIMEN-SIGNAL-01D683DEA8BD2A72	country_gap_no_parent_source		Saint Barthelemy country profile	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:242	Country-index profile/source examples name surfaces but no concrete parent URL in row context.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	Use local source-refresh/ledger review before any promotion.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	242
BPSE-00200	LIMEN-SIGNAL-021A3AD76CAEBC37	country_gap_no_parent_source		Christmas Island research-queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:91	Research queue row lists focus queries and preferred source types only.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	Find a named official source in a local source pack before review.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	91
BPSE-00201	LIMEN-SIGNAL-0249C2EE5F8C947E	country_gap_no_parent_source		Australia research-queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:7	Research queue row lists focus queries and preferred source types only.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	Find a named official source in a local source pack before review.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	7
BPSE-00202	LIMEN-SIGNAL-026199FFD8C4AD2E	country_gap_no_parent_source		Somalia research-queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:27	Research queue row lists focus queries and preferred source types only.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	Find a named official source in a local source pack before review.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	27
BPSE-00203	LIMEN-SIGNAL-028B12C975247D1E	country_gap_no_parent_source		Yemen hardening-summary placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:64	Country hardening summary gives warning text and lane pointer, not one selected algorithm-register parent URL.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	If needed, inspect ye-source-hardening I05 source-refresh rows separately.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	64
BPSE-00205	LIMEN-SIGNAL-034C09C5689E1256	country_gap_no_parent_source		Guatemala country profile	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:150	Country-index profile/source examples do not expose a concrete algorithm-register parent URL in row context.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	Use local source-refresh/ledger review before any promotion.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	150
BPSE-00206	LIMEN-SIGNAL-0364256354BD2281	country_gap_no_parent_source		Ukraine country-matrix/profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv:39	World matrix/profile row is aggregate scoring metadata and no concrete parent URL is exposed in row context.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	Use local source-refresh/ledger review before any promotion.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv	39
BPSE-00208	LIMEN-SIGNAL-03BBCACB348011E0	country_gap_no_parent_source		American Samoa research-queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:86	Research queue row lists focus queries and preferred source types only.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	Find a named official source in a local source pack before review.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	country_gap_or_score_placeholder	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	86
BPSE-00210	LIMEN-SIGNAL-040DCAFABC8A5305	country_gap_no_parent_source		Angola research-queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:43	Research queue row lists focus queries and preferred source types only.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	Find a named official source in a local source pack before review.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	proxy_or_wrapper_row	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	43
BPSE-00212	LIMEN-SIGNAL-04E3EF9F8D7C33C6	country_gap_no_parent_source		Mauritius research-queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:65	Research queue row lists focus queries and preferred source types only.	Processing-state source extraction only; no promotion, legal finding, safety finding, prevalence, or ranking.	Find a named official source in a local source pack before review.	20260616T120553Z-lane9-18912976	P2_article_relevance_review	proxy_or_wrapper_row	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	65
