packet_id	source_lane	signal_id	queue_id	review_status	promotion_readiness	reviewed_core_posture	obscure_ai_posture	dedupe_status	source_cluster_key	cluster_size	source_url_or_locator	normalized_source_url	source_host	source_name	language_reviewed	review_priority	shards	queries	hardening_gate	hardening_priority	source_path	source_line	title_or_snippet	claim_ceiling	next_action	required_before_reviewed_core	required_before_obscure_ai	forbidden_overread
RCPP-00107	bulk_parent_source_extraction	LIMEN-SIGNAL-4C440B5C1372183B	BPSE-00057	source_url_extracted	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	7	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-57	ai-act-service-desk.ec.europa.eu	Article 57: AI regulatory sandboxes		P1_official_or_regulator_review	public-sector	regulatory sandbox			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	1652	Romania profile I03 example resolves to EC AI Act Service Desk URL in local source refresh.	EU context only; not Romania-specific operational sandbox evidence	review only as sandbox context or choose Romania-specific source separately	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00108	bulk_named_source_autoresolve	LIMEN-SIGNAL-63B7EEAF2A8683FB		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://ai-act-service-desk.ec.europa.eu/en/ai-act/eu-ai-act-implementation-timeline	2	https://ai-act-service-desk.ec.europa.eu/en/ai-act/eu-ai-act-implementation-timeline	https://ai-act-service-desk.ec.europa.eu/en/ai-act/eu-ai-act-implementation-timeline	ai-act-service-desk.ec.europa.eu	ai-act-service-desk.ec.europa.eu		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/seeds/external-lanes-seeds.json	457	Local metadata names a topic, queue, or indirect sandbox/register lead but not one bounded source surface to review.	Metadata indicates a likely source family, not a reviewable source surface.	Extract one named official surface with title/owner from the local artifact before promotion.	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00109	bulk_named_source_autoresolve	LIMEN-SIGNAL-C143858AE9ABFC90		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://ai-act-service-desk.ec.europa.eu/en/ai-act/eu-ai-act-implementation-timeline	2	https://ai-act-service-desk.ec.europa.eu/en/ai-act/eu-ai-act-implementation-timeline	https://ai-act-service-desk.ec.europa.eu/en/ai-act/eu-ai-act-implementation-timeline	ai-act-service-desk.ec.europa.eu	ai-act-service-desk.ec.europa.eu		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/data/seeds/external-lanes-seeds.json	456	Row is a query, wrapper, or research prompt that points toward a source but does not name a reviewable surface yet.	underlying named direct source must be extracted before source-surface review	extract the named official/regulatory/vendor source before re-queueing	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00110	bulk_named_source_autoresolve	LIMEN-SIGNAL-D165BDA1F562AB03		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://ai-sandbox.ch/en	1	https://ai-sandbox.ch/en/	https://ai-sandbox.ch/en	ai-sandbox.ch	ai-sandbox.ch		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_WEAK_SOURCE_WARNINGS.md	270	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	source-surface existence only from local metadata/files	extract the named source surface from local materials	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00111	bulk_parent_source_extraction	LIMEN-SIGNAL-C37984136A6C42EA	BPSE-01042	source_url_extracted	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://ai-watch.ec.europa.eu/topics/public-sector/public-sector-dimension-ai-national-strategies/slovakia-public-sector-dimension-ai-strategy_en	1	https://ai-watch.ec.europa.eu/topics/public-sector/public-sector-dimension-ai-national-strategies/slovakia-public-sector-dimension-ai-strategy_en	https://ai-watch.ec.europa.eu/topics/public-sector/public-sector-dimension-ai-national-strategies/slovakia-public-sector-dimension-ai-strategy_en	ai-watch.ec.europa.eu	Slovakia: Public Sector dimension of AI Strategy		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_17_CANDIDATE_MATRIX_DELTA.csv	4	Candidate delta cites AI Watch sandbox/pilot evidence; source rollup gives the explicit parent URL.	source-surface only; no legal safety prevalence compliance or ranking claim	Review extracted parent source manually before any promotion.	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00112	bulk_named_source_autoresolve	LIMEN-SIGNAL-034959A3EDECE83A		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://ai.gov.ae/regulations	1	https://ai.gov.ae/regulations/	https://ai.gov.ae/regulations	ai.gov.ae	ai.gov.ae		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	36	Row is a lane candidate wrapper that points toward a possible source surface but remains one level above the underlying source record.	Only candidate-wrapper existence; not yet a stable direct-source example.	Extract the named underlying source into a dedicated source row before promotion.	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00113	bulk_translation_parent_source_extraction	LIMEN-SIGNAL-1B588514658CAFF5	BTPS-00055	source_url_extracted	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://ai.gov.gr/artificial-intelligence	2	https://ai.gov.gr/artificial-intelligence/	https://ai.gov.gr/artificial-intelligence	ai.gov.gr	Τεχνητή Νοημοσύνη | Ειδική Γραμματεία Τεχνητής Νοημοσύνης και Διακυβέρνησης Δεδομένων		P2_article_relevance_review	legal-research	AI evidence			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southern-europe-language-latest.jsonl	2	JSONL source row has matching url/source_url for official Greek AI page.	translation-sensitive government AI policy surface only; no legal/policy finding	extract canonical source metadata with Greek-capable review	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00114	bulk_translation_source_review	LIMEN-SIGNAL-856CCD53A1251956	BTR-00572	translation_source_reviewed	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://ai.gov.gr/artificial-intelligence	2	https://ai.gov.gr/artificial-intelligence/	https://ai.gov.gr/artificial-intelligence	ai.gov.gr	Greek Special Secretariat of Artificial Intelligence and Data Governance	el	P2_article_relevance_review	legal-research	AI evidence			/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southern-europe-language-latest.jsonl	2	Greek official AI page is locally reachable and names AI governance/AI Act/public-administration hooks; supports only source posture/context.	official government AI-policy surface; no implementation or case claim	Use as translation-aware context source; extract only bounded source-surface facts.	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00115	bulk_translation_source_review	LIMEN-SIGNAL-F8A9BDB40375A287	BTR-00364	translation_source_reviewed	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://ai.gov.pl/aktualnosci/Piaskownice-regulacyjne-w-obszarze-AI	1	https://ai.gov.pl/aktualnosci/Piaskownice-regulacyjne-w-obszarze-AI	https://ai.gov.pl/aktualnosci/Piaskownice-regulacyjne-w-obszarze-AI	ai.gov.pl	Piaskownice regulacyjne w obszarze AI	Polish local metadata	P1_official_or_regulator_review	public-sector	regulatory sandbox			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	255	Official notice concerns commissioned research on AI sandboxes, distinguishing planning from live sandbox operations.	planning/research surface only; no operational sandbox claim	retain as negative-hardening context; no case promotion	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00116	bulk_translation_source_review	LIMEN-SIGNAL-789398B999BED34E	BTR-00165	translation_source_reviewed	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://ai.gov.pl/media/2026/05/Piaskownice-regulacyjne-raport.pdf	1	https://ai.gov.pl/media/2026/05/Piaskownice-regulacyjne-raport.pdf	https://ai.gov.pl/media/2026/05/Piaskownice-regulacyjne-raport.pdf	ai.gov.pl	Raport z badania Piaskownice regulacyjne w obszarze AI	pl	P1_official_or_regulator_review	public-sector	regulatory sandbox			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	256	Polish official research report is useful negative-hardening context; local notes explicitly say it does not evidence an operational AI sandbox.	Source-surface negative-hardening only; no operational-sandbox or legal finding.	Retain as Polish context and separate from live-sandbox evidence.	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00117	bulk_parent_source_extraction	LIMEN-SIGNAL-D03C70F337DA1E5B	BPSE-01122	source_url_extracted	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://ai.gov.ua	1	https://ai.gov.ua/	https://ai.gov.ua	ai.gov.ua	Roadmap for AI regulation in Ukraine - sandbox/planned regulatory instruments		P2_article_relevance_review	public-sector	regulatory sandbox			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_WEAK_SOURCE_WARNINGS.md	1042	Local first-pass source pack names Ukraine AI roadmap portal for I03 planned sandbox evidence.	source-surface existence only from local metadata/files	review as planned/emerging sandbox evidence; do not claim live sandbox maturity	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
